Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2/3/2017 16:00:00,113.64,2/3/2017 16:00:00,71.49,2/3/2017 16:00:00,83.54,2/3/2017 16:00:00,9.73,2/3/2017 16:00:00,100.39
2/6/2017 16:00:00,113.4,2/6/2017 16:00:00,71.29,2/6/2017 16:00:00,83.31,2/6/2017 16:00:00,9.56,2/6/2017 16:00:00,100.9
2/7/2017 16:00:00,113.48,2/7/2017 16:00:00,72.2,2/7/2017 16:00:00,82.77,2/7/2017 16:00:00,9.63,2/7/2017 16:00:00,100.83
2/8/2017 16:00:00,113.4,2/8/2017 16:00:00,72.15,2/8/2017 16:00:00,81.48,2/8/2017 16:00:00,9.77,2/8/2017 16:00:00,103.57
2/9/2017 16:00:00,114.08,2/9/2017 16:00:00,72.49,2/9/2017 16:00:00,81.84,2/9/2017 16:00:00,9.96,2/9/2017 16:00:00,103.34
2/10/2017 16:00:00,115.24,2/10/2017 16:00:00,72.42,2/10/2017 16:00:00,82.52,2/10/2017 16:00:00,10.46,2/10/2017 16:00:00,102.36
2/13/2017 16:00:00,115.88,2/13/2017 16:00:00,72.04,2/13/2017 16:00:00,83,2/13/2017 16:00:00,11.34,2/13/2017 16:00:00,103.1
2/14/2017 16:00:00,116.36,2/14/2017 16:00:00,71.88,2/14/2017 16:00:00,82.82,2/14/2017 16:00:00,11.16,2/14/2017 16:00:00,101.59
2/15/2017 16:00:00,117.2,2/15/2017 16:00:00,72.17,2/15/2017 16:00:00,83.16,2/15/2017 16:00:00,11.11,2/15/2017 16:00:00,101.55
2/16/2017 16:00:00,118.08,2/16/2017 16:00:00,72.71,2/16/2017 16:00:00,82.3,2/16/2017 16:00:00,10.86,2/16/2017 16:00:00,100.82
2/17/2017 16:00:00,118.86,2/17/2017 16:00:00,72.97,2/17/2017 16:00:00,81.76,2/17/2017 16:00:00,10.97,2/17/2017 16:00:00,100.52
2/21/2017 16:00:00,119.66,2/21/2017 16:00:00,73.65,2/21/2017 16:00:00,81.89,2/21/2017 16:00:00,11.52,2/21/2017 16:00:00,102.12
2/22/2017 16:00:00,119.52,2/22/2017 16:00:00,73.6,2/22/2017 16:00:00,80.93,2/22/2017 16:00:00,11.24,2/22/2017 16:00:00,104.2
2/23/2017 16:00:00,121.7,2/23/2017 16:00:00,74.46,2/23/2017 16:00:00,81.78,2/23/2017 16:00:00,10.75,2/23/2017 16:00:00,102.46
2/24/2017 16:00:00,122.73,2/24/2017 16:00:00,74.43,2/24/2017 16:00:00,81.08,2/24/2017 16:00:00,10.52,2/24/2017 16:00:00,102.95
2/27/2017 16:00:00,122.4,2/27/2017 16:00:00,74.59,2/27/2017 16:00:00,81.54,2/27/2017 16:00:00,10.61,2/27/2017 16:00:00,103.6
2/28/2017 16:00:00,122.21,2/28/2017 16:00:00,74.92,2/28/2017 16:00:00,81.32,2/28/2017 16:00:00,10.35,2/28/2017 16:00:00,102.9
3/1/2017 16:00:00,123.86,3/1/2017 16:00:00,75.6,3/1/2017 16:00:00,83.02,3/1/2017 16:00:00,10.69,3/1/2017 16:00:00,104.04
3/2/2017 16:00:00,123.63,3/2/2017 16:00:00,75.72,3/2/2017 16:00:00,83.3,3/2/2017 16:00:00,9.96,3/2/2017 16:00:00,103.19
3/3/2017 16:00:00,123.79,3/3/2017 16:00:00,75.57,3/3/2017 16:00:00,82.46,3/3/2017 16:00:00,10.18,3/3/2017 16:00:00,103.31
3/6/2017 16:00:00,123.71,3/6/2017 16:00:00,75.58,3/6/2017 16:00:00,82.83,3/6/2017 16:00:00,9.94,3/6/2017 16:00:00,102.31
3/7/2017 16:00:00,123.83,3/7/2017 16:00:00,76.1,3/7/2017 16:00:00,82.52,3/7/2017 16:00:00,9.93,3/7/2017 16:00:00,102.63
3/8/2017 16:00:00,124.1,3/8/2017 16:00:00,75.84,3/8/2017 16:00:00,81.03,3/8/2017 16:00:00,9.46,3/8/2017 16:00:00,103.22
3/9/2017 16:00:00,125.95,3/9/2017 16:00:00,76.19,3/9/2017 16:00:00,81.67,3/9/2017 16:00:00,9.46,3/9/2017 16:00:00,103.24
3/10/2017 16:00:00,126.21,3/10/2017 16:00:00,76.45,3/10/2017 16:00:00,81.61,3/10/2017 16:00:00,9.47,3/10/2017 16:00:00,103.39
3/13/2017 16:00:00,126.68,3/13/2017 16:00:00,75.65,3/13/2017 16:00:00,81.42,3/13/2017 16:00:00,9.84,3/13/2017 16:00:00,105.18
3/14/2017 16:00:00,127.05,3/14/2017 16:00:00,75.34,3/14/2017 16:00:00,80.99,3/14/2017 16:00:00,9.86,3/14/2017 16:00:00,104.25
3/15/2017 16:00:00,128.96,3/15/2017 16:00:00,75.67,3/15/2017 16:00:00,82,3/15/2017 16:00:00,10.68,3/15/2017 16:00:00,103.69
3/16/2017 16:00:00,128.46,3/16/2017 16:00:00,75.3,3/16/2017 16:00:00,82.07,3/16/2017 16:00:00,10.43,3/16/2017 16:00:00,105.63
3/17/2017 16:00:00,128.06,3/17/2017 16:00:00,75.16,3/17/2017 16:00:00,82,3/17/2017 16:00:00,10.13,3/17/2017 16:00:00,105.61
3/20/2017 16:00:00,128.07,3/20/2017 16:00:00,75.58,3/20/2017 16:00:00,82,3/20/2017 16:00:00,10.29,3/20/2017 16:00:00,107.25
3/21/2017 16:00:00,127.25,3/21/2017 16:00:00,75.93,3/21/2017 16:00:00,81.83,3/21/2017 16:00:00,9.44,3/21/2017 16:00:00,105.09
3/22/2017 16:00:00,126.26,3/22/2017 16:00:00,75.07,3/22/2017 16:00:00,81.76,3/22/2017 16:00:00,9.53,3/22/2017 16:00:00,106.09
3/23/2017 16:00:00,125.9,3/23/2017 16:00:00,74.02,3/23/2017 16:00:00,81.86,3/23/2017 16:00:00,9.32,3/23/2017 16:00:00,108.25
3/24/2017 16:00:00,125.48,3/24/2017 16:00:00,73.17,3/24/2017 16:00:00,81.23,3/24/2017 16:00:00,9.3,3/24/2017 16:00:00,108.04
3/27/2017 16:00:00,125.8,3/27/2017 16:00:00,73.2,3/27/2017 16:00:00,81.25,3/27/2017 16:00:00,9.34,3/27/2017 16:00:00,108.08
3/28/2017 16:00:00,125.66,3/28/2017 16:00:00,73.19,3/28/2017 16:00:00,81.84,3/28/2017 16:00:00,9.47,3/28/2017 16:00:00,107.8
3/29/2017 16:00:00,124.92,3/29/2017 16:00:00,72.96,3/29/2017 16:00:00,82.02,3/29/2017 16:00:00,9.62,3/29/2017 16:00:00,109.51
3/30/2017 16:00:00,124.66,3/30/2017 16:00:00,72.05,3/30/2017 16:00:00,83.7,3/30/2017 16:00:00,9.54,3/30/2017 16:00:00,108.85
3/31/2017 16:00:00,124.55,3/31/2017 16:00:00,71.42,3/31/2017 16:00:00,82.01,3/31/2017 16:00:00,9.5,3/31/2017 16:00:00,107.83
4/3/2017 16:00:00,124.69,4/3/2017 16:00:00,71.62,4/3/2017 16:00:00,82.07,4/3/2017 16:00:00,9.49,4/3/2017 16:00:00,108.09
4/4/2017 16:00:00,124.68,4/4/2017 16:00:00,71.95,4/4/2017 16:00:00,82.37,4/4/2017 16:00:00,9.86,4/4/2017 16:00:00,107.52
4/5/2017 16:00:00,124.8,4/5/2017 16:00:00,71.93,4/5/2017 16:00:00,82.53,4/5/2017 16:00:00,9.43,4/5/2017 16:00:00,107.44
4/6/2017 16:00:00,125.05,4/6/2017 16:00:00,71.42,4/6/2017 16:00:00,83.01,4/6/2017 16:00:00,9.16,4/6/2017 16:00:00,108.04
4/7/2017 16:00:00,124.92,4/7/2017 16:00:00,71.71,4/7/2017 16:00:00,82.76,4/7/2017 16:00:00,9.23,4/7/2017 16:00:00,108.99
4/10/2017 16:00:00,124.34,4/10/2017 16:00:00,71.76,4/10/2017 16:00:00,83.13,4/10/2017 16:00:00,9.24,4/10/2017 16:00:00,111.7
4/11/2017 16:00:00,124.22,4/11/2017 16:00:00,72.08,4/11/2017 16:00:00,82.84,4/11/2017 16:00:00,9.15,4/11/2017 16:00:00,110.44
4/12/2017 16:00:00,125.4,4/12/2017 16:00:00,72.16,4/12/2017 16:00:00,82.97,4/12/2017 16:00:00,8.74,4/12/2017 16:00:00,110.63
4/13/2017 16:00:00,124.99,4/13/2017 16:00:00,71.3,4/13/2017 16:00:00,81.69,4/13/2017 16:00:00,8.72,4/13/2017 16:00:00,110.21
4/17/2017 16:00:00,125.72,4/17/2017 16:00:00,72.31,4/17/2017 16:00:00,81.58,4/17/2017 16:00:00,8.8,4/17/2017 16:00:00,111.76
4/18/2017 16:00:00,121.82,4/18/2017 16:00:00,72.34,4/18/2017 16:00:00,81.05,4/18/2017 16:00:00,8.57,4/18/2017 16:00:00,111.23
4/19/2017 16:00:00,121.37,4/19/2017 16:00:00,72.11,4/19/2017 16:00:00,80.49,4/19/2017 16:00:00,8.51,4/19/2017 16:00:00,110.76
4/20/2017 16:00:00,121.87,4/20/2017 16:00:00,71.41,4/20/2017 16:00:00,81.01,4/20/2017 16:00:00,8.82,4/20/2017 16:00:00,112.96
4/21/2017 16:00:00,121.76,4/21/2017 16:00:00,71.47,4/21/2017 16:00:00,80.69,4/21/2017 16:00:00,8.87,4/21/2017 16:00:00,113.11
4/24/2017 16:00:00,122.89,4/24/2017 16:00:00,72.55,4/24/2017 16:00:00,81.11,4/24/2017 16:00:00,8.75,4/24/2017 16:00:00,114.86
4/25/2017 16:00:00,123.43,4/25/2017 16:00:00,72.43,4/25/2017 16:00:00,81.73,4/25/2017 16:00:00,8.95,4/25/2017 16:00:00,115.48
4/26/2017 16:00:00,123.51,4/26/2017 16:00:00,71.51,4/26/2017 16:00:00,81.4,4/26/2017 16:00:00,8.73,4/26/2017 16:00:00,114.97
4/27/2017 16:00:00,123.74,4/27/2017 16:00:00,71.53,4/27/2017 16:00:00,81.26,4/27/2017 16:00:00,8.42,4/27/2017 16:00:00,115.43
4/28/2017 16:00:00,123.47,4/28/2017 16:00:00,71.78,4/28/2017 16:00:00,81.65,4/28/2017 16:00:00,8.58,4/28/2017 16:00:00,115.5
5/1/2017 16:00:00,123.34,5/1/2017 16:00:00,70.8,5/1/2017 16:00:00,82.06,5/1/2017 16:00:00,8.68,5/1/2017 16:00:00,116.68
5/2/2017 16:00:00,123.7,5/2/2017 16:00:00,70.83,5/2/2017 16:00:00,82.05,5/2/2017 16:00:00,8.82,5/2/2017 16:00:00,118.09
5/3/2017 16:00:00,123.33,5/3/2017 16:00:00,70.22,5/3/2017 16:00:00,82.7,5/3/2017 16:00:00,8.36,5/3/2017 16:00:00,116.57
5/4/2017 16:00:00,123.95,5/4/2017 16:00:00,70.31,5/4/2017 16:00:00,81.64,5/4/2017 16:00:00,7.95,5/4/2017 16:00:00,115.86
5/5/2017 16:00:00,123.51,5/5/2017 16:00:00,70.92,5/5/2017 16:00:00,82.02,5/5/2017 16:00:00,8.17,5/5/2017 16:00:00,116.04
5/8/2017 16:00:00,123.25,5/8/2017 16:00:00,70.71,5/8/2017 16:00:00,82.89,5/8/2017 16:00:00,8.13,5/8/2017 16:00:00,116.86
5/9/2017 16:00:00,123.21,5/9/2017 16:00:00,70.29,5/9/2017 16:00:00,82.31,5/9/2017 16:00:00,8.26,5/9/2017 16:00:00,120
5/10/2017 16:00:00,122.81,5/10/2017 16:00:00,70.31,5/10/2017 16:00:00,81.91,5/10/2017 16:00:00,8.36,5/10/2017 16:00:00,119.98
5/11/2017 16:00:00,123.2,5/11/2017 16:00:00,70.48,5/11/2017 16:00:00,82.61,5/11/2017 16:00:00,8.33,5/11/2017 16:00:00,120.16
5/12/2017 16:00:00,123.64,5/12/2017 16:00:00,70.65,5/12/2017 16:00:00,82.55,5/12/2017 16:00:00,8.26,5/12/2017 16:00:00,120.34
5/15/2017 16:00:00,126.99,5/15/2017 16:00:00,70.67,5/15/2017 16:00:00,82.8,5/15/2017 16:00:00,8.51,5/15/2017 16:00:00,121.4
5/16/2017 16:00:00,127.77,5/16/2017 16:00:00,70.95,5/16/2017 16:00:00,82.55,5/16/2017 16:00:00,8.77,5/16/2017 16:00:00,124.02
5/17/2017 16:00:00,126.67,5/17/2017 16:00:00,70.55,5/17/2017 16:00:00,81.99,5/17/2017 16:00:00,8.54,5/17/2017 16:00:00,120.72
5/18/2017 16:00:00,126.97,5/18/2017 16:00:00,70.54,5/18/2017 16:00:00,81.75,5/18/2017 16:00:00,8,5/18/2017 16:00:00,121.27
5/19/2017 16:00:00,127,5/19/2017 16:00:00,70.9,5/19/2017 16:00:00,81.93,5/19/2017 16:00:00,8.42,5/19/2017 16:00:00,123.22
5/22/2017 16:00:00,127.26,5/22/2017 16:00:00,72.04,5/22/2017 16:00:00,82.29,5/22/2017 16:00:00,8.49,5/22/2017 16:00:00,124.75
5/23/2017 16:00:00,127.52,5/23/2017 16:00:00,72.13,5/23/2017 16:00:00,82.58,5/23/2017 16:00:00,8.63,5/23/2017 16:00:00,122.93
5/24/2017 16:00:00,127.51,5/24/2017 16:00:00,72.85,5/24/2017 16:00:00,82.29,5/24/2017 16:00:00,8.46,5/24/2017 16:00:00,122.81
5/25/2017 16:00:00,127.53,5/25/2017 16:00:00,74.14,5/25/2017 16:00:00,81.75,5/25/2017 16:00:00,8.47,5/25/2017 16:00:00,123.63
5/26/2017 16:00:00,126.92,5/26/2017 16:00:00,74.41,5/26/2017 16:00:00,81.55,5/26/2017 16:00:00,8.53,5/26/2017 16:00:00,123.99
5/30/2017 16:00:00,127.11,5/30/2017 16:00:00,75.07,5/30/2017 16:00:00,81.1,5/30/2017 16:00:00,8.76,5/30/2017 16:00:00,123.91
5/31/2017 16:00:00,128.25,5/31/2017 16:00:00,75.44,5/31/2017 16:00:00,80.5,5/31/2017 16:00:00,8.37,5/31/2017 16:00:00,122.46
6/1/2017 16:00:00,128.78,6/1/2017 16:00:00,75.4,6/1/2017 16:00:00,80.7,6/1/2017 16:00:00,8.19,6/1/2017 16:00:00,123.97
6/2/2017 16:00:00,130.08,6/2/2017 16:00:00,75.12,6/2/2017 16:00:00,79.5,6/2/2017 16:00:00,8.21,6/2/2017 16:00:00,124.13
6/5/2017 16:00:00,130.36,6/5/2017 16:00:00,75.06,6/5/2017 16:00:00,80.12,6/5/2017 16:00:00,8.09,6/5/2017 16:00:00,125.37
6/6/2017 16:00:00,130.83,6/6/2017 16:00:00,75.27,6/6/2017 16:00:00,81.21,6/6/2017 16:00:00,8.14,6/6/2017 16:00:00,124.62
6/7/2017 16:00:00,130.75,6/7/2017 16:00:00,75.61,6/7/2017 16:00:00,80.91,6/7/2017 16:00:00,8.1,6/7/2017 16:00:00,125.64
6/8/2017 16:00:00,130.55,6/8/2017 16:00:00,75.21,6/8/2017 16:00:00,80.62,6/8/2017 16:00:00,8.27,6/8/2017 16:00:00,142.34
6/9/2017 16:00:00,131.53,6/9/2017 16:00:00,75.46,6/9/2017 16:00:00,82.13,6/9/2017 16:00:00,8.31,6/9/2017 16:00:00,139.44
6/12/2017 16:00:00,131.82,6/12/2017 16:00:00,75.4,6/12/2017 16:00:00,82.93,6/12/2017 16:00:00,8.13,6/12/2017 16:00:00,139.08
6/13/2017 16:00:00,132.02,6/13/2017 16:00:00,74.95,6/13/2017 16:00:00,82.96,6/13/2017 16:00:00,8,6/13/2017 16:00:00,136.6
6/14/2017 16:00:00,132.77,6/14/2017 16:00:00,75.75,6/14/2017 16:00:00,82.07,6/14/2017 16:00:00,7.95,6/14/2017 16:00:00,136.67
6/15/2017 16:00:00,133.04,6/15/2017 16:00:00,76.41,6/15/2017 16:00:00,82.26,6/15/2017 16:00:00,7.84,6/15/2017 16:00:00,135.08
6/16/2017 16:00:00,134.35,6/16/2017 16:00:00,77.28,6/16/2017 16:00:00,83.49,6/16/2017 16:00:00,7.88,6/16/2017 16:00:00,134.87
6/19/2017 16:00:00,134.07,6/19/2017 16:00:00,77.71,6/19/2017 16:00:00,82.76,6/19/2017 16:00:00,8.03,6/19/2017 16:00:00,139.47
6/20/2017 16:00:00,134.22,6/20/2017 16:00:00,77.33,6/20/2017 16:00:00,82.31,6/20/2017 16:00:00,7.77,6/20/2017 16:00:00,138.38
6/21/2017 16:00:00,134.91,6/21/2017 16:00:00,77.03,6/21/2017 16:00:00,81.44,6/21/2017 16:00:00,7.95,6/21/2017 16:00:00,143.29
6/22/2017 16:00:00,136.05,6/22/2017 16:00:00,76.48,6/22/2017 16:00:00,81.08,6/22/2017 16:00:00,8.1,6/22/2017 16:00:00,142.27
6/23/2017 16:00:00,136.43,6/23/2017 16:00:00,76.49,6/23/2017 16:00:00,81.61,6/23/2017 16:00:00,8.17,6/23/2017 16:00:00,143.01
6/26/2017 16:00:00,136.34,6/26/2017 16:00:00,76.53,6/26/2017 16:00:00,81.24,6/26/2017 16:00:00,8.34,6/26/2017 16:00:00,142.73
6/27/2017 16:00:00,135.01,6/27/2017 16:00:00,75.38,6/27/2017 16:00:00,81.11,6/27/2017 16:00:00,8.42,6/27/2017 16:00:00,141.53
6/28/2017 16:00:00,133.82,6/28/2017 16:00:00,75.84,6/28/2017 16:00:00,81.53,6/28/2017 16:00:00,8.72,6/28/2017 16:00:00,143.95
6/29/2017 16:00:00,132.64,6/29/2017 16:00:00,74.4,6/29/2017 16:00:00,80.7,6/29/2017 16:00:00,8.74,6/29/2017 16:00:00,140.81
6/30/2017 16:00:00,132.29,6/30/2017 16:00:00,74.47,6/30/2017 16:00:00,80.73,6/30/2017 16:00:00,8.75,6/30/2017 16:00:00,140.9
7/3/2017 16:00:00,132.9,7/3/2017 16:00:00,74.53,7/3/2017 16:00:00,82.1,7/3/2017 16:00:00,8.92,7/3/2017 16:00:00,140.99
7/5/2017 16:00:00,133.64,7/5/2017 16:00:00,74.61,7/5/2017 16:00:00,80.85,7/5/2017 16:00:00,8.74,7/5/2017 16:00:00,144.87
7/6/2017 16:00:00,132.52,7/6/2017 16:00:00,74.32,7/6/2017 16:00:00,80.12,7/6/2017 16:00:00,8.76,7/6/2017 16:00:00,142.2
7/7/2017 16:00:00,132.54,7/7/2017 16:00:00,74.25,7/7/2017 16:00:00,80.22,7/7/2017 16:00:00,8.77,7/7/2017 16:00:00,142.43
7/10/2017 16:00:00,131.55,7/10/2017 16:00:00,73.69,7/10/2017 16:00:00,80.16,7/10/2017 16:00:00,9.09,7/10/2017 16:00:00,143.81
7/11/2017 16:00:00,131.23,7/11/2017 16:00:00,73.43,7/11/2017 16:00:00,80.6,7/11/2017 16:00:00,9.21,7/11/2017 16:00:00,145.81
7/12/2017 16:00:00,132.23,7/12/2017 16:00:00,73.89,7/12/2017 16:00:00,80.96,7/12/2017 16:00:00,9.31,7/12/2017 16:00:00,149
7/13/2017 16:00:00,131.86,7/13/2017 16:00:00,73.48,7/13/2017 16:00:00,80.97,7/13/2017 16:00:00,9.07,7/13/2017 16:00:00,149.52
7/14/2017 16:00:00,132.6,7/14/2017 16:00:00,73.93,7/14/2017 16:00:00,81.28,7/14/2017 16:00:00,9.25,7/14/2017 16:00:00,151.83
7/17/2017 16:00:00,132.15,7/17/2017 16:00:00,73.37,7/17/2017 16:00:00,80.86,7/17/2017 16:00:00,9.3,7/17/2017 16:00:00,151.23
7/18/2017 16:00:00,134.46,7/18/2017 16:00:00,73.33,7/18/2017 16:00:00,80.6,7/18/2017 16:00:00,9.42,7/18/2017 16:00:00,153.75
7/19/2017 16:00:00,135.21,7/19/2017 16:00:00,73.55,7/19/2017 16:00:00,80.85,7/19/2017 16:00:00,9.42,7/19/2017 16:00:00,153.15
7/20/2017 16:00:00,136.57,7/20/2017 16:00:00,73.59,7/20/2017 16:00:00,80.86,7/20/2017 16:00:00,9.13,7/20/2017 16:00:00,152.11
7/21/2017 16:00:00,135.31,7/21/2017 16:00:00,73.42,7/21/2017 16:00:00,80.12,7/21/2017 16:00:00,9.02,7/21/2017 16:00:00,151.89
7/24/2017 16:00:00,133.01,7/24/2017 16:00:00,72.64,7/24/2017 16:00:00,79.87,7/24/2017 16:00:00,9.19,7/24/2017 16:00:00,152.26
7/25/2017 16:00:00,131.88,7/25/2017 16:00:00,72.24,7/25/2017 16:00:00,80.27,7/25/2017 16:00:00,9.57,7/25/2017 16:00:00,152.44
7/26/2017 16:00:00,130.95,7/26/2017 16:00:00,71.73,7/26/2017 16:00:00,80.37,7/26/2017 16:00:00,9.39,7/26/2017 16:00:00,155.79
7/27/2017 16:00:00,130.83,7/27/2017 16:00:00,73.96,7/27/2017 16:00:00,80.83,7/27/2017 16:00:00,9.41,7/27/2017 16:00:00,154.15
7/28/2017 16:00:00,131.85,7/28/2017 16:00:00,66.94,7/28/2017 16:00:00,79.6,7/28/2017 16:00:00,9.67,7/28/2017 16:00:00,157.56
7/31/2017 16:00:00,132.72,7/31/2017 16:00:00,64.97,7/31/2017 16:00:00,80.04,7/31/2017 16:00:00,10.03,7/31/2017 16:00:00,154.95
8/1/2017 16:00:00,132.51,8/1/2017 16:00:00,65.5,8/1/2017 16:00:00,80.17,8/1/2017 16:00:00,9.89,8/1/2017 16:00:00,154.73
8/2/2017 16:00:00,132.16,8/2/2017 16:00:00,65.55,8/2/2017 16:00:00,80.6,8/2/2017 16:00:00,9.9,8/2/2017 16:00:00,151.91
8/3/2017 16:00:00,133.35,8/3/2017 16:00:00,65.54,8/3/2017 16:00:00,80.49,8/3/2017 16:00:00,9.82,8/3/2017 16:00:00,153.32
8/4/2017 16:00:00,133.18,8/4/2017 16:00:00,65.52,8/4/2017 16:00:00,80.21,8/4/2017 16:00:00,9.97,8/4/2017 16:00:00,153.33
8/7/2017 16:00:00,132.86,8/7/2017 16:00:00,65.99,8/7/2017 16:00:00,80.16,8/7/2017 16:00:00,10.35,8/7/2017 16:00:00,158.84
8/8/2017 16:00:00,132.27,8/8/2017 16:00:00,65.38,8/8/2017 16:00:00,79.96,8/8/2017 16:00:00,10.2,8/8/2017 16:00:00,157.5
8/9/2017 16:00:00,133.23,8/9/2017 16:00:00,65.31,8/9/2017 16:00:00,80.21,8/9/2017 16:00:00,10.04,8/9/2017 16:00:00,157.49
8/10/2017 16:00:00,133.09,8/10/2017 16:00:00,64.77,8/10/2017 16:00:00,78.97,8/10/2017 16:00:00,9.85,8/10/2017 16:00:00,151.77
8/11/2017 16:00:00,133.1,8/11/2017 16:00:00,64.31,8/11/2017 16:00:00,78.21,8/11/2017 16:00:00,9.69,8/11/2017 16:00:00,151.7
8/14/2017 16:00:00,133.48,8/14/2017 16:00:00,64.84,8/14/2017 16:00:00,78.23,8/14/2017 16:00:00,9.73,8/14/2017 16:00:00,154.61
8/15/2017 16:00:00,133.38,8/15/2017 16:00:00,65.3,8/15/2017 16:00:00,78.04,8/15/2017 16:00:00,9.78,8/15/2017 16:00:00,157.75
8/16/2017 16:00:00,134.17,8/16/2017 16:00:00,65.45,8/16/2017 16:00:00,77.47,8/16/2017 16:00:00,10.1,8/16/2017 16:00:00,159.5
8/17/2017 16:00:00,133.04,8/17/2017 16:00:00,64.3,8/17/2017 16:00:00,76.26,8/17/2017 16:00:00,9.72,8/17/2017 16:00:00,163.92
8/18/2017 16:00:00,132.63,8/18/2017 16:00:00,63.69,8/18/2017 16:00:00,76.64,8/18/2017 16:00:00,10.03,8/18/2017 16:00:00,167.5
8/21/2017 16:00:00,133.45,8/21/2017 16:00:00,64.39,8/21/2017 16:00:00,76.38,8/21/2017 16:00:00,9.99,8/21/2017 16:00:00,169.25
8/22/2017 16:00:00,134.7,8/22/2017 16:00:00,64.06,8/22/2017 16:00:00,76.74,8/22/2017 16:00:00,10,8/22/2017 16:00:00,174.46
8/23/2017 16:00:00,132.8,8/23/2017 16:00:00,63.71,8/23/2017 16:00:00,76.61,8/23/2017 16:00:00,10.33,8/23/2017 16:00:00,175.8
8/24/2017 16:00:00,132.89,8/24/2017 16:00:00,63.6,8/24/2017 16:00:00,76.33,8/24/2017 16:00:00,10.72,8/24/2017 16:00:00,175
8/25/2017 16:00:00,131.68,8/25/2017 16:00:00,64.08,8/25/2017 16:00:00,76.72,8/25/2017 16:00:00,10.68,8/25/2017 16:00:00,171.74
8/28/2017 16:00:00,131.74,8/28/2017 16:00:00,63.93,8/28/2017 16:00:00,76.47,8/28/2017 16:00:00,10.82,8/28/2017 16:00:00,168.3
8/29/2017 16:00:00,132.21,8/29/2017 16:00:00,63.81,8/29/2017 16:00:00,76.45,8/29/2017 16:00:00,10.85,8/29/2017 16:00:00,167.41
8/30/2017 16:00:00,131.07,8/30/2017 16:00:00,64.05,8/30/2017 16:00:00,76.1,8/30/2017 16:00:00,10.81,8/30/2017 16:00:00,171.25
8/31/2017 16:00:00,132.37,8/31/2017 16:00:00,63.4,8/31/2017 16:00:00,76.33,8/31/2017 16:00:00,11.07,8/31/2017 16:00:00,171.74
9/1/2017 16:00:00,131.03,9/1/2017 16:00:00,63.54,9/1/2017 16:00:00,76.57,9/1/2017 16:00:00,11.3,9/1/2017 16:00:00,171.04
9/5/2017 16:00:00,129.9,9/5/2017 16:00:00,62.87,9/5/2017 16:00:00,77.18,9/5/2017 16:00:00,11.38,9/5/2017 16:00:00,169.92
9/6/2017 16:00:00,130.67,9/6/2017 16:00:00,63.27,9/6/2017 16:00:00,78.78,9/6/2017 16:00:00,11.5,9/6/2017 16:00:00,168.14
9/7/2017 16:00:00,132.19,9/7/2017 16:00:00,62.73,9/7/2017 16:00:00,79.03,9/7/2017 16:00:00,11.64,9/7/2017 16:00:00,170.48
9/8/2017 16:00:00,130.98,9/8/2017 16:00:00,62.23,9/8/2017 16:00:00,78.82,9/8/2017 16:00:00,11.11,9/8/2017 16:00:00,169
9/11/2017 16:00:00,133.21,9/11/2017 16:00:00,62.49,9/11/2017 16:00:00,79.25,9/11/2017 16:00:00,11.25,9/11/2017 16:00:00,174.06
9/12/2017 16:00:00,132.63,9/12/2017 16:00:00,62.5,9/12/2017 16:00:00,79.5,9/12/2017 16:00:00,11.29,9/12/2017 16:00:00,175.31
9/13/2017 16:00:00,132.45,9/13/2017 16:00:00,62.51,9/13/2017 16:00:00,79.77,9/13/2017 16:00:00,11.04,9/13/2017 16:00:00,178.97
9/14/2017 16:00:00,134.18,9/14/2017 16:00:00,62.28,9/14/2017 16:00:00,80.09,9/14/2017 16:00:00,10.74,9/14/2017 16:00:00,177.1
9/15/2017 16:00:00,134.45,9/15/2017 16:00:00,62.39,9/15/2017 16:00:00,80.07,9/15/2017 16:00:00,10.85,9/15/2017 16:00:00,176.7
9/18/2017 16:00:00,135.38,9/18/2017 16:00:00,62.56,9/18/2017 16:00:00,80.09,9/18/2017 16:00:00,10.91,9/18/2017 16:00:00,179.98
9/19/2017 16:00:00,135.22,9/19/2017 16:00:00,62.23,9/19/2017 16:00:00,80.22,9/19/2017 16:00:00,10.78,9/19/2017 16:00:00,180.07
9/20/2017 16:00:00,133.22,9/20/2017 16:00:00,61.22,9/20/2017 16:00:00,80.55,9/20/2017 16:00:00,10.59,9/20/2017 16:00:00,177.95
9/21/2017 16:00:00,131.75,9/21/2017 16:00:00,61.5,9/21/2017 16:00:00,79.89,9/21/2017 16:00:00,10.32,9/21/2017 16:00:00,177.39
9/22/2017 16:00:00,131.39,9/22/2017 16:00:00,62.49,9/22/2017 16:00:00,79.92,9/22/2017 16:00:00,10.16,9/22/2017 16:00:00,178.14
9/25/2017 16:00:00,131.17,9/25/2017 16:00:00,63.79,9/25/2017 16:00:00,80.98,9/25/2017 16:00:00,9.85,9/25/2017 16:00:00,169.59
9/26/2017 16:00:00,130.94,9/26/2017 16:00:00,64.52,9/26/2017 16:00:00,80.89,9/26/2017 16:00:00,9.9,9/26/2017 16:00:00,167.02
9/27/2017 16:00:00,129.75,9/27/2017 16:00:00,64.41,9/27/2017 16:00:00,81.43,9/27/2017 16:00:00,9.99,9/27/2017 16:00:00,170.99
